UserId,DistinctVillas
1234,1
1235,1
1237,1
1239,1
1243,1
1247,1
1249,1
1250,2
1251,1
1252,1
1254,1
1255,1
1256,1
1257,1
1258,1
1263,1
1264,1
1265,1
1267,1
1268,1
1272,1
1277,1
1283,1
1285,1
1287,1
1292,3
1297,1
1299,11
1303,1
1305,1
1309,2
1311,1
1316,1
1317,1
1318,1
1324,1
1330,1
1331,1
1333,1
1334,1
1338,1
1345,1
1346,1
1348,1
1352,6
1353,1
1354,1
1355,1
1356,1
1358,1
1359,1
1361,1
1363,1
1366,1
1367,1
1368,2
1369,1
1370,1
1373,1
1379,3
1382,1
1384,1
1386,9
1387,1
1392,1
1393,1
1396,1
1397,1
1403,1
1404,1
1408,2
1409,1
1411,1
1415,1
1417,2
1419,1
1424,1
1425,1
1427,1
1430,1
1436,1
1437,1
1441,1
1442,1
1443,1
1446,1
1447,1
1454,1
1455,1
1459,1
1461,1
1462,1
1463,1
1469,1
1473,1
1474,1
1478,1
1479,1
1486,8
1487,1
1489,1
1490,1
1492,5
1493,1
1510,3
1511,1
1513,1
1516,1
1519,1
1521,1
1522,4
1526,1
1527,1
1536,1
1537,1
1539,1
1542,1
1546,1
1550,1
1554,2
1557,1
1558,1
1559,6
1560,1
1566,1
1569,1
1572,2
1575,14
1576,1
1579,1
1580,1
1584,1
1586,3
1590,3
1592,2
1596,1
1598,1
1606,1
1607,1
1611,1
1620,1
1623,1
1624,1
1632,1
1634,1
1639,1
1640,1
1642,1
1643,3
1644,1
1646,1
1648,1
1653,1
1655,1
1656,1
1658,1
1660,1
1661,1
1663,1
1664,2
1665,1
1666,1
1667,1
1672,2
1673,1
1674,1
1675,1
1676,1
1681,2
1685,2
1686,6
1691,1
1693,1
1694,2
1696,1
1697,1
1708,1
1710,1
1715,1
1716,1
1719,1
1721,11
1723,1
1724,2
1727,2
1728,1
1731,1
1732,1
1737,1
1740,1
1741,2
1742,1
1744,3
1745,1
1747,1
1749,1
1752,1
1755,1
1756,1
1758,2
1759,1
1760,1
1766,1
1767,1
1769,1
1773,1
1774,1
1781,1
1783,1
1784,1
1785,2
1786,1
1787,1
1788,1
1789,2
1790,5
1791,1
1792,1
1797,1
1798,1
1799,1
1801,1
1802,1
1803,1
1808,2
1813,1
1815,1
1822,1
1823,1
1824,1
1826,1
1830,1
1831,1
1834,1
1836,1
1842,2
1843,4
1844,1
1846,5
1848,1
1849,3
1850,1
1853,1
1854,1
1855,1
1856,1
1858,3
1859,1
1861,1
1862,1
1870,3
1872,1
1874,1
1875,1
1876,1
1885,1
1887,1
1888,1
1889,1
1896,2
1898,1
1900,2
1908,1
1909,1
1911,2
1912,1
1916,1
1918,1
1921,1
1922,1
1926,1
1929,7
1930,2
1931,1
1935,1
1936,1
1937,1
1939,1
1943,1
1945,1
1946,1
1955,1
1959,1
1961,2
1962,1
1963,4
1964,1
1965,1
1967,1
1969,1
1970,1
1973,2
1977,1
1978,1
1983,1
1984,1
1991,2
1997,1
1999,1
2003,1
2005,1
2006,1
2008,1
2013,1
2015,1
2016,1
2019,1
2027,1
2028,1
2029,1
2031,1
2032,1
2034,1
2035,1
2039,2
2040,1
2042,1
2043,2
2045,1
2046,1
2047,1
2050,1
2053,1
2055,1
2058,1
2059,1
2061,1
2063,1
2065,2
2066,1
2067,1
2069,1
2072,1
2077,2
2078,1
2083,1
2086,1
2087,1
2090,1
2092,1
2093,1
2101,1
2108,1
2110,1
2112,1
2116,1
2117,1
2122,1
2123,1
2124,2
2126,1
2127,1
2129,1
2130,1
2137,3
2139,1
2140,5
2146,1
2149,1
2150,2
2156,1
2157,1
2162,1
2165,1
2166,1
2167,1
2168,2
2169,1
2174,1
2180,1
2182,2
2186,1
2188,2
2191,1
2193,4
2196,1
2202,1
2206,1
2207,41
2211,1
2213,1
2214,1
2217,1
2220,1
2225,4
2226,1
2228,1
2229,1
2231,1
2233,46
2234,1
2236,2
2238,1
2239,1
2241,1
2242,1
2246,1
2263,1
2264,1
2268,1
2270,1
2277,1
2283,2
2290,1
2295,1
2296,1
2298,1
2301,1
2304,1
2305,1
2308,1
2309,1
2310,1
2311,1
2312,1
2323,1
2327,3
2330,1
2331,1
2336,1
2337,1
2338,1
2346,2
2347,1
2349,2
2352,2
2357,1
2359,1
2361,1
2362,1
2364,1
2365,1
2367,1
2369,3
2370,1
2372,1
2374,1
2376,1
2380,3
2381,1
2384,1
2385,1
2386,1
2387,1
2389,1
2390,1
2392,1
2394,1
2395,1
2396,1
2398,1
2399,2
2400,1
2401,1
2405,1
2410,1
2411,1
2413,1
2414,1
2416,1
2421,1
2422,1
2424,2
2426,1
2427,1
2428,1
2433,2
2438,1
2445,1
2450,1
2451,1
2455,1
2456,1
2468,1
2469,1
2472,1
2479,1
2480,1
2481,1
2485,1
2486,3
2489,1
2494,1
2496,1
2498,1
2500,1
2503,1
2506,2
2508,1
2511,1
2514,2
2516,1
2518,1
2520,1
2524,1
2526,1
2528,1
2531,1
2538,1
2539,1
2541,1
2542,1
2543,1
2545,2
2546,1
2548,1
2554,2
2555,1
2556,1
2558,1
2559,1
2561,1
2563,1
2565,1
2566,3
2568,1
2569,1
2575,1
2576,2
2580,1
2583,1
2586,1
2588,2
2595,1
2597,1
2598,1
2604,1
2607,1
2610,1
2618,1
2619,1
2621,1
2622,1
2623,1
2625,1
2630,1
2631,1
2633,3
2635,1
2636,1
2637,1
2641,1
2645,3
2647,1
2652,1
2656,1
2657,1
2659,2
2660,1
2661,4
2669,1
2670,2
2673,2
2677,1
2678,1
2686,1
2687,1
2690,1
2691,1
2694,1
2695,1
2700,1
2702,1
2704,1
2706,2
2707,1
2708,1
2710,1
2719,1
2720,1
2721,1
2722,1
2726,1
2735,1
2740,3
2741,1
2744,1
2745,1
2747,1
2748,1
2750,1
2753,1
2754,1
2756,1
2758,1
2760,3
2767,1
2782,1
2783,1
2790,1
2791,1
2792,1
2794,1
2795,1
2798,1
2801,1
2802,1
2804,1
2808,1
2820,1
2821,1
2822,1
2825,2
2827,1
2829,1
2832,1
2833,1
2836,1
2837,1
2838,1
2841,1
2843,1
2844,1
2847,1
2851,2
2852,1
2854,1
2855,1
2856,1
2857,1
2859,1
2861,2
2865,1
2866,1
2867,1
2869,1
2870,1
2873,2
2877,1
2885,1
2891,1
2892,1
2893,1
2894,1
2895,5
2897,2
2898,1
2900,1
2902,1
2904,1
2905,3
2906,1
2907,1
2909,1
2910,2
2911,1
2913,1
2917,1
2919,1
2920,1
2921,1
2922,1
2926,1
2928,1
2931,1
2932,2
2937,1
2939,11
2940,1
2941,1
2943,1
2946,1
2947,1
2948,1
2951,1
2953,5
2955,2
2958,1
2959,2
2960,1
2962,1
2963,1
2964,1
2965,1
2966,1
2970,1
2971,1
2972,1
2973,1
2974,1
2979,1
2980,1
2981,1
2985,1
2986,1
2987,1
2988,1
2990,2
2997,1
2998,1
3000,1
3001,2
3002,1
3005,2
3007,1
3011,1
3014,1
3015,1
3018,1
3021,1
3022,2
3023,1
3032,1
3034,1
3035,2
3040,1
3042,1
3044,2
3046,1
3048,1
3054,2
3059,1
3065,5
3068,1
3070,1
3077,1
3078,1
3080,1
3083,1
3085,1
3086,1
3087,1
3089,2
3094,1
3098,1
3100,3
3101,1
3103,1
3104,1
3105,1
3106,1
3109,1
3110,1
3114,1
3116,1
3117,1
3118,2
3119,1
3121,1
3122,1
3128,1
3132,1
3137,1
3140,1
3141,1
3142,1
3144,1
3145,1
3146,2
3147,3
3154,1
3155,1
3166,1
3167,1
3168,1
3173,3
3175,1
3176,2
3177,1
3183,1
3186,1
3190,1
3191,1
3192,1
3201,1
3202,1
3211,1
3213,1
3214,2
3215,1
3216,1
3221,1
3228,1
3232,1
3233,1
3235,1
3238,1
3239,1
3240,1
3242,1
3244,1
3245,1
3248,4
3256,1
3257,2
3258,1
3259,1
3261,1
3267,1
3271,1
3272,4
3273,1
3277,1
3278,1
3281,1
3282,1
3284,1
3290,1
3294,1
3295,1
3300,1
3302,1
3304,1
3306,1
3307,1
3310,1
3314,1
3316,1
3323,1
3324,1
3326,2
3327,1
3330,1
3331,1
3332,1
3333,1
3334,1
3345,2
3347,1
3350,1
3351,1
3352,2
3355,2
3361,1
3363,1
3364,1
3366,1
3367,1
3369,1
3370,1
3373,1
3376,1
3379,3
3380,2
3381,1
3383,1
3389,1
3395,1
3396,1
3397,1
3401,1
3407,1
3409,2
3410,1
3414,2
3416,1
3418,1
3421,1
3426,1
3429,1
3436,1
3438,1
3441,1
3445,1
3446,1
3447,1
3452,1
3453,1
3457,1
3463,1
3468,1
3469,1
3471,1
3472,1
3473,1
3478,1
3482,1
3484,1
3493,1
3496,2
3500,1
3505,1
3508,1
3509,2
3510,1
3511,1
3516,1
3518,1
3523,1
3524,1
3527,1
3529,1
3535,1
3538,1
3540,1
3541,1
3543,1
3546,1
3550,1
3551,1
3552,1
3554,2
3561,1
3562,1
3563,1
3565,1
3566,1
3567,1
3568,1
3571,1
3574,1
3575,1
3579,1
3580,1
3581,1
3585,1
3588,1
3596,1
3600,1
3602,2
3603,1
3611,2
3617,1
3620,1
3622,1
3626,1
3627,1
3629,1
3631,2
3635,1
3636,3
3645,1
3650,1
3654,1
3658,1
3661,2
3663,1
3669,2
3677,1
3678,1
3681,1
3687,1
3689,1
3694,1
3697,1
3698,1
3699,1
3701,1
3703,1
3704,2
3705,1
3706,1
3707,1
3708,3
3709,1
3710,1
3713,1
3715,1
3718,1
3724,1
3726,1
3728,1
3730,1
3732,1
3736,4
3738,1
3740,1
3745,1
3747,1
3749,1
3752,1
3753,1
3754,1
3756,1
3758,1
3762,1
3766,1
3767,1
3771,1
3775,1
3776,1
3777,1
3778,1
3781,1
3782,1
3784,1
3787,1
3788,1
3791,1
3793,1
3795,1
3796,1
3797,1
3802,1
3803,1
3808,1
3810,1
3811,1
3816,1
3818,2
3821,1
3822,1
3823,1
3825,1
3827,1
3828,1
3830,1
3831,1
3832,1
3835,2
3836,1
3838,2
3847,1
3850,1
3854,1
3855,1
3857,1
3861,1
3868,1
3870,1
3872,1
3873,1
3877,1
3879,1
3881,1
3882,1
3885,2
3889,1
3891,1
3893,1
3895,1
3896,1
3897,1
3903,1
3909,1
3910,1
3912,2
3913,1
3915,1
3916,1
3917,1
3918,1
3922,1
3924,1
3925,1
3931,1
3936,1
3937,1
3940,1
3943,1
3945,1
3946,1
3949,1
3950,1
3951,1
3955,2
3961,1
3964,1
3966,1
3967,4
3968,1
3975,1
3977,1
3980,1
3981,1
3982,1
3989,1
3990,1
3991,1
3996,1
4004,2
4006,1
4008,1
4013,1
4019,1
4020,1
4021,1
4025,1
4026,1
4030,1
4031,1
4034,1
4035,2
4037,1
4041,1
4046,1
4052,1
4053,1
4057,1
4067,1
4070,1
4071,1
4073,1
4074,2
4075,1
4078,2
4084,1
4085,1
4088,1
4090,1
4092,1
4094,1
4096,1
4099,1
4100,1
4109,1
4111,2
4112,2
4113,1
4114,1
4117,1
4119,1
4121,1
4122,1
4123,1
4124,1
4125,1
4126,1
4128,1
4133,1
4137,1
4141,1
4142,1
4143,6
4144,1
4153,1
4155,1
4156,1
4157,1
4160,1
4161,3
4162,1
4164,1
4166,1
4168,4
4169,1
4176,1
4180,1
4182,1
4185,1
4186,2
4188,1
4189,1
4198,1
4205,1
4207,1
4208,1
4213,1
4216,6
4218,1
4219,1
4223,1
4224,1
4225,1
4227,1
4229,1
4230,1
4232,1
4234,1
4238,1
4239,2
4244,1
4245,1
4246,1
4248,1
4249,1
4250,31
4253,1
4255,5
4257,1
4259,1
4260,9
4261,1
4265,1
4266,1
4268,1
4269,1
4274,1
4276,1
4277,5
4279,1
4281,1
4283,4
4284,1
4288,2
4290,1
4292,1
4293,1
4294,1
4298,2
4301,13
4303,1
4305,3
4306,1
4307,1
4308,1
4309,2
4310,2
4323,1
4324,1
4329,1
4333,1
4337,1
4339,1
4341,2
4342,1
4344,6
4345,1
4351,2
4353,1
4355,1
4356,1
4359,1
4360,1
4362,1
4364,1
4366,1
4367,1
4369,1
4370,2
4371,1
4374,1
4379,1
4380,4
4382,1
4383,1
4386,1
4390,1
4393,1
4395,1
4396,1
4397,1
4398,1
4401,1
4404,1
4406,1
4407,1
4410,1
4411,1
4415,1
4421,1
4422,1
4425,1
4429,1
4433,1
4434,3
4435,1
4437,1
4440,1
4442,1
4443,1
4444,1
4445,1
4447,1
4454,1
4456,1
4457,1
4459,2
4461,1
4470,2
4471,1
4477,1
4479,1
4482,1
4483,1
4485,1
4486,1
4487,3
4490,1
4491,8
4499,2
4500,4
4502,1
4504,1
4505,1
4509,1
4510,1
4511,1
4512,1
4515,1
4518,1
4521,1
4522,1
4526,2
4527,1
4528,2
4529,1
4535,1
4536,1
4539,1
4542,1
4543,1
4545,1
4546,1
4547,1
4549,1
4550,1
4552,1
4554,1
4557,1
4561,1
4562,1
4563,2
4566,1
4567,1
4568,1
4570,1
4571,1
4572,1
4573,1
4574,1
4575,2
4578,2
4582,1
4588,1
4591,1
4592,1
4595,1
4596,1
4603,1
4604,1
4605,1
4606,1
4612,1
4614,1
4615,1
4622,1
4625,1
4627,1
4628,1
4629,1
4630,1
4631,2
4633,1
4637,1
4638,1
4642,1
4644,1
4645,1
4647,1
4650,1
4651,1
4653,1
4655,1
4656,7
4659,1
4662,1
4664,1
4667,1
4668,1
4671,1
4676,1
4682,2
4683,1
4686,1
4688,1
4689,1
4692,2
4694,2
4696,1
4697,2
4698,4
4699,1
4701,1
4705,1
4707,1
4708,1
4710,1
4712,1
4718,1
4719,1
4720,1
4724,1
4725,1
4726,1
4728,1
4731,1
4732,1
4735,1
4736,1
4740,1
4742,2
4743,1
4744,1
4745,2
4746,1
4747,1
4754,1
4755,2
4756,3
4757,1
4769,2
4772,1
4777,1
4779,1
4780,1
4783,1
4786,1
4789,1
4790,2
4793,3
4797,1
4800,1
4801,1
4803,1
4805,1
4808,2
4809,1
4812,1
4827,1
4828,1
4829,1
4830,1
4834,1
4843,1
4846,1
4847,1
4849,2
4850,2
4851,1
4852,1
4854,1
4856,2
4858,1
4859,1
4863,1
4869,1
4870,1
4871,1
4873,3
4874,1
4879,1
4880,1
4883,1
4884,1
4885,1
4888,1
4889,1
4894,1
4896,2
4897,1
4899,1
4900,1
4902,1
4906,1
4908,1
4912,1
4915,1
4920,1
4922,1
4931,1
4932,1
4936,1
4938,1
4942,1
4945,1
4947,1
4948,1
4950,1
4953,1
4959,1
4962,1
4966,1
4968,2
4969,1
4970,1
4971,1
4972,1
4973,1
4974,2
4976,1
4977,2
4978,1
4980,5
4984,1
4985,21
4988,2
4993,2
4996,1
4997,1
4999,1
5002,2
5004,2
5005,1
5006,1
5011,1
5018,1
5019,1
5023,4
5024,2
5027,1
5030,1
5037,1
5041,1
5043,1
5046,2
5048,1
5049,1
5051,1
5053,1
5055,1
5061,2
5062,1
5063,1
5066,1
5067,2
5070,1
5071,1
5078,1
5084,1
5085,2
5087,1
5090,1
5093,1
5096,2
5100,1
5101,1
5102,1
5103,1
5107,1
5109,1
5110,1
5112,1
5113,2
5118,1
5119,1
5125,1
5129,1
5130,1
5132,1
5133,1
5135,1
5140,1
5141,2
5142,2
5147,3
5149,4
5150,1
5152,1
5154,1
5155,1
5156,1
5157,1
5158,1
5159,1
5160,1
5162,1
5163,1
5164,1
5165,1
5167,1
5168,1
5169,1
5170,18
5173,61
5175,1
5178,1
5183,1
5185,1
5189,1
5191,5
5199,1
5201,1
5202,1
5204,1
5205,1
5212,2
5213,2
5215,1
5216,1
5219,4
5230,2
5233,1
5235,1
5236,1
5238,1
5239,1
5242,2
5245,1
5248,1
5251,1
5254,1
5255,1
5258,1
5263,1
5267,1
5268,1
5271,1
5272,1
5273,1
5275,1
5276,1
5281,1
5282,1
5284,1
5289,1
5292,1
5295,4
5297,1
5300,3
5303,1
5304,1
5305,1
5306,1
5309,1
5313,1
5316,1
5317,1
5319,1
5324,2
5326,1
5327,1
5329,1
5334,1
5335,1
5339,1
5341,1
5345,1
5351,1
5352,1
5354,1
5357,2
5358,1
5359,2
5364,1
5367,2
5368,1
5369,1
5376,1
5378,1
5380,1
5382,1
5384,1
5385,1
5387,1
5388,2
5390,3
5393,1
5395,1
5396,1
5399,1
5407,1
5409,1
5412,1
5413,1
5417,1
5418,1
5421,1
5422,1
5423,1
5430,2
5433,1
5434,1
5436,1
5444,1
5445,1
5447,1
5455,1
5459,1
5460,1
5464,1
5466,2
5467,1
5470,1
5471,1
5474,1
5475,1
5476,1
5477,1
5483,2
5484,1
5485,1
5487,1
5489,1
5490,2
5491,1
5494,2
5495,1
5496,1
5499,1
5507,1
5509,1
5511,4
5515,1
5518,1
5519,1
5520,2
5525,1
5528,2
5529,1
5532,1
5533,1
5535,1
5536,1
5542,1
5552,1
5555,1
5561,1
5562,1
5563,1
5564,1
5565,1
5566,1
5568,1
5570,1
5574,1
5575,1
5577,1
5580,1
5582,1
5584,1
5587,1
5593,1
5595,3
5596,1
5597,2
5598,2
5607,1
5609,2
5612,1
5614,1
5615,2
5616,2
5618,1
5621,2
5623,2
5624,2
5627,1
5631,2
5636,7
5637,1
5639,2
5642,1
5643,2
5644,1
5645,1
5649,1
5651,1
5656,2
5658,1
5661,1
5663,1
5665,1
5667,1
5673,2
5674,1
5675,1
5683,1
5688,1
5689,1
5700,1
5701,1
5703,1
5706,2
5707,1
5708,1
5709,1
5710,2
5712,2
5722,3
5726,2
5729,1
5730,1
5731,2
5737,1
5738,1
5741,2
5745,1
5749,2
5750,1
5753,2
5754,1
5756,1
5757,1
5758,1
5759,3
5761,1
5762,1
5764,5
5765,1
5766,2
5770,1
5775,1
5779,1
5780,1
5784,1
5788,1
5790,1
5792,1
5793,1
5794,1
5797,2
5798,1
5799,1
5801,1
5802,1
5803,1
5805,1
5806,3
5808,1
5810,1
5811,1
5815,1
5820,1
5821,1
5823,1
5828,1
5831,3
5832,1
5835,2
5836,1
5842,2
5844,1
5845,1
5846,1
5852,1
5855,1
5856,2
5859,1
5862,2
5863,1
5865,1
5867,2
5869,1
5873,1
5874,1
5877,1
5878,1
5879,1
5880,1
5888,1
5890,1
5893,1
5894,1
5896,2
5897,1
5902,3
5905,1
5907,1
5908,1
5910,2
5911,1
5913,1
5917,1
5923,1
5925,1
5927,1
5929,1
5932,1
5938,1
5939,1
5940,1
5943,1
5948,1
5951,2
5953,1
5956,1
5959,1
5960,1
5961,1
5962,1
5967,1
5970,4
5971,1
5972,1
5979,1
5981,2
5982,1
5991,2
5994,1
5995,1
5997,1
5998,1
6003,1
6006,1
6007,1
6009,1
6010,1
6012,1
6013,1
6014,1
6015,1
6017,1
6018,1
6027,1
6028,1
6029,1
6036,1
6037,1
6041,1
6042,1
6044,1
6048,2
6049,1
6051,1
6053,2
6057,4
6058,1
6063,1
6065,4
6068,1
6070,1
6075,1
6079,2
6082,1
6088,1
6089,1
6094,1
6098,1
6102,2
6103,1
6105,1
6106,1
6107,3
6110,1
6113,1
6115,1
6118,4
6120,1
6123,1
6125,1
6126,1
6130,1
6131,1
6133,1
6134,1
6149,1
6150,2
6153,2
6154,1
6156,1
6158,1
6159,1
6161,1
6162,2
6163,1
6171,1
6176,1
6179,1
6183,1
6186,5
6188,1
6195,1
6197,1
6202,2
6203,1
6208,1
6210,1
6213,1
6215,1
6216,1
6218,1
6222,1
6223,1
6224,1
6226,1
6229,1
6230,2
6231,1
6234,1
6235,1
6238,1
6246,1
6253,1
6255,1
6258,2
6261,1
6265,1
6269,1
6270,1
6274,1
6278,2
6279,1
6280,2
6282,1
6286,2
6288,2
6291,3
6296,1
6297,1
6299,1
6300,1
6301,1
6303,1
6305,1
6306,2
6307,1
6308,1
6310,5
6312,1
6313,1
6316,2
6317,3
6318,1
6319,12
6321,1
6325,1
6326,1
6330,2
6331,1
6332,3
6333,1
6336,1
6340,1
6341,1
6345,1
6346,1
6350,2
6354,2
6356,1
6358,1
6359,1
6361,2
6367,1
6371,1
6373,1
6375,1
6381,1
6382,1
6383,1
6384,1
6386,1
6392,2
6393,2
6394,3
6400,1
6401,1
6404,1
6409,1
6410,1
6411,1
6412,2
6415,1
6416,2
6424,1
6425,1
6426,1
6427,2
6429,1
6430,1
6431,1
6434,1
6436,1
6438,2
6440,3
6444,1
6446,2
6447,3
6448,1
6453,1
6454,2
6455,1
6457,1
6458,1
6464,1
6465,2
6466,1
6467,1
6475,5
6482,2
6485,1
6486,1
6489,1
6491,1
6492,1
6493,1
6494,1
6495,1
6497,2
6499,1
6506,3
6508,1
6510,1
6512,1
6515,1
6516,1
6518,2
6520,7
6524,1
6526,1
6527,1
6533,1
6534,1
6535,1
6539,2
6542,1
6547,2
6550,2
6551,1
6553,1
6554,1
6555,1
6559,1
6560,1
6566,1
6571,1
6572,3
6577,1
6578,1
6579,1
6587,1
6589,1
6590,1
6592,1
6593,1
6594,2
6595,1
6597,1
6598,3
6599,1
6600,1
6608,1
6609,1
6611,1
6612,1
6613,2
6617,1
6620,1
6621,1
6623,1
6624,1
6627,1
6629,1
6630,1
6632,1
6633,1
6637,1
6639,1
6643,2
6644,1
6651,4
6652,1
6653,2
6658,14
6661,1
6663,1
6664,1
6665,1
6666,1
6669,1
6672,1
6676,1
6677,1
6678,1
6679,1
6680,1
6683,6
6686,1
6690,1
6692,2
6693,1
6694,1
6695,1
6698,1
6703,1
6706,1
6712,1
6715,1
6717,1
6719,1
6720,1
6721,1
6722,1
6724,21
6730,2
6733,2
6734,1
6736,1
6741,1
6742,1
6744,1
6746,1
6747,1
6749,2
6751,3
6754,6
6756,1
6759,1
6761,1
6765,1
6768,6
6770,1
6772,1
6773,1
6774,1
6779,12
6781,1
6787,4
6788,1
6796,1
6799,1
6806,2
6815,1
6819,1
6821,2
6828,1
6829,1
6832,1
6835,1
6837,1
6840,6
6845,1
6848,1
6849,1
6850,1
6851,1
6854,1
6856,1
6859,1
6860,1
6862,1
6867,1
6870,1
6874,1
6876,1
6877,1
6878,1
6879,1
6882,1
6887,1
6892,6
6893,4
6894,1
6895,1
6896,1
6900,1
6903,1
6907,1
6908,1
6914,1
6915,3
6918,1
6920,1
6921,1
6922,1
6924,1
6925,1
6926,2
6929,1
6934,1
6936,1
6940,1
6942,1
6943,1
6944,1
6947,1
6948,1
6949,1
6952,1
6955,2
6956,1
6957,1
6958,1
6964,1
6968,2
6970,1
6971,2
6973,1
6974,1
6978,1
6980,1
6984,1
6985,1
6987,1
6988,2
6994,1
6995,2
6996,1
6999,2
7002,1
7007,1
7008,1
7011,1
7017,1
7020,1
7021,1
7022,1
7029,2
7034,1
7036,1
7037,1
7038,1
7039,1
7040,1
7041,1
7042,1
7045,1
7046,1
7047,1
7048,2
7052,1
7054,1
7060,2
7061,1
7062,4
7063,1
7067,1
7069,2
7070,1
7072,1
7073,5
7076,1
7077,1
7078,1
7079,9
7081,1
7083,1
7084,1
7090,1
7093,1
7094,1
7101,5
7103,1
7104,1
7106,2
7107,2
7109,1
7112,1
7115,1
7116,3
7119,2
7126,2
7128,2
7131,1
7132,1
7134,2
7139,1
7142,1
7144,2
7148,1
7150,1
7154,1
7155,1
7156,1
7157,1
7158,1
7163,1
7165,1
7166,1
7167,1
7171,1
7172,13
7174,2
7178,2
7180,1
7182,1
7187,1
7191,1
7198,1
7201,1
7204,2
7207,3
7210,1
7211,1
7213,1
7217,1
7220,1
7221,1
7222,1
7226,1
7227,1
7228,1
7232,1
7234,1
7237,3
7238,1
7239,7
7240,2
7245,1
7247,1
7248,1
7256,1
7258,1
7263,1
7265,1
7267,2
7271,1
7272,1
7274,1
7276,1
7277,1
7278,1
7284,1
7285,2
7286,1
7287,3
7288,1
7289,2
7290,3
7292,1
7295,1
7296,1
7299,1
7300,1
7301,2
7303,1
7305,1
7306,4
7307,1
7308,1
7309,1
